episode,mean_V
0.000000000000000000e+00,3.777937027500001283e-03
1.000000000000000000e+00,5.459984811072697043e-03
2.000000000000000000e+00,5.757491494200711601e-03
3.000000000000000000e+00,5.706234386670092779e-03
4.000000000000000000e+00,6.077004852801456622e-03
5.000000000000000000e+00,5.294478012308796375e-03
6.000000000000000000e+00,4.539269550218633965e-03
7.000000000000000000e+00,3.163958446151454891e-03
8.000000000000000000e+00,2.472906001433508669e-03
9.000000000000000000e+00,1.784945271068585134e-03
1.000000000000000000e+01,6.552512783332376748e-04
1.100000000000000000e+01,-1.438813912779983374e-04
1.200000000000000000e+01,9.328399599811485875e-04
1.300000000000000000e+01,3.245621120265808021e-04
1.400000000000000000e+01,-3.786860326066828560e-04
1.500000000000000000e+01,-1.611725499467158438e-03
1.600000000000000000e+01,-8.528689390698027204e-04
1.700000000000000000e+01,-1.266461643500269539e-03
1.800000000000000000e+01,-1.597211003360910148e-03
1.900000000000000000e+01,-1.289170038088397093e-03
2.000000000000000000e+01,-1.257014442465934209e-03
2.100000000000000000e+01,-1.396637676184409298e-03
2.200000000000000000e+01,-1.546386119962185439e-03
2.300000000000000000e+01,-1.345719239534562319e-03
2.400000000000000000e+01,-2.225179735092461166e-03
2.500000000000000000e+01,-2.651981176139571114e-03
2.600000000000000000e+01,-2.966864887064043360e-03
2.700000000000000000e+01,-4.020390248966110303e-03
2.800000000000000000e+01,-4.894289593573939584e-03
2.900000000000000000e+01,-5.208598673491533423e-03
3.000000000000000000e+01,-6.165694195824185202e-03
3.100000000000000000e+01,-6.246599405489476446e-03
3.200000000000000000e+01,-6.036717454149936012e-03
3.300000000000000000e+01,-6.740034516658492680e-03
3.400000000000000000e+01,-6.625236487165372772e-03
3.500000000000000000e+01,-6.672644599565200584e-03
3.600000000000000000e+01,-6.853708633904429838e-03
3.700000000000000000e+01,-6.262777504727265812e-03
3.800000000000000000e+01,-6.423767573270303122e-03
3.900000000000000000e+01,-6.253116162951392366e-03
4.000000000000000000e+01,-6.411660418971430048e-03
4.100000000000000000e+01,-5.834108185426463422e-03
4.200000000000000000e+01,-6.027537411157660348e-03
4.300000000000000000e+01,-6.841878205930831437e-03
4.400000000000000000e+01,-7.083867366392959143e-03
4.500000000000000000e+01,-7.244510555257833648e-03
4.600000000000000000e+01,-7.786047130040649189e-03
4.700000000000000000e+01,-7.581521431425970389e-03
