episode,mean_V
0.000000000000000000e+00,5.096585609756097875e-03
1.000000000000000000e+00,5.242215110125156979e-03
2.000000000000000000e+00,5.359012536704389068e-03
3.000000000000000000e+00,5.215438559268225673e-03
4.000000000000000000e+00,4.786987623986063700e-03
5.000000000000000000e+00,4.481997296350932226e-03
6.000000000000000000e+00,2.767445816296524187e-03
7.000000000000000000e+00,2.854769593409342988e-03
8.000000000000000000e+00,2.177636128110990287e-03
9.000000000000000000e+00,7.039698735522331892e-04
1.000000000000000000e+01,1.625428101944443931e-03
1.100000000000000000e+01,1.961962645396028108e-03
1.200000000000000000e+01,1.202549111609590732e-03
1.300000000000000000e+01,1.201267973657422052e-03
1.400000000000000000e+01,1.485560747065011985e-03
1.500000000000000000e+01,1.008697335668702925e-03
1.600000000000000000e+01,6.086550121004619823e-05
1.700000000000000000e+01,4.238458545826782821e-04
1.800000000000000000e+01,-4.737284578902633864e-04
1.900000000000000000e+01,6.129133068235084183e-04
2.000000000000000000e+01,4.019080985902066653e-04
2.100000000000000000e+01,7.305371645708587874e-06
2.200000000000000000e+01,-6.752106348727801967e-04
2.300000000000000000e+01,-5.864013379683212827e-05
2.400000000000000000e+01,-3.344180475302902054e-04
2.500000000000000000e+01,-1.069657093646839260e-04
2.600000000000000000e+01,-4.378654856520679955e-04
2.700000000000000000e+01,-1.694287754149861248e-05
2.800000000000000000e+01,3.962495609992042515e-05
2.900000000000000000e+01,-4.772978281690817143e-04
3.000000000000000000e+01,-7.163908975924603365e-04
3.100000000000000000e+01,-6.625656962003614089e-04
3.200000000000000000e+01,-9.187011620801968778e-04
3.300000000000000000e+01,-1.065534445076468011e-03
3.400000000000000000e+01,-1.151250210499340110e-03
3.500000000000000000e+01,-1.191244567717485376e-03
3.600000000000000000e+01,-1.810888265068039647e-03
3.700000000000000000e+01,-1.694270750371343510e-03
3.800000000000000000e+01,-1.854566153177324107e-03
3.900000000000000000e+01,-2.410268271573091838e-03
4.000000000000000000e+01,-2.815140438155548566e-03
4.100000000000000000e+01,-2.820496350986402296e-03
4.200000000000000000e+01,-3.259290001886021911e-03
4.300000000000000000e+01,-3.678235627381851950e-03
4.400000000000000000e+01,-4.330713345763515833e-03
4.500000000000000000e+01,-4.514256607351528790e-03
4.600000000000000000e+01,-4.958639455048433758e-03
4.700000000000000000e+01,-4.962377516815845782e-03
4.800000000000000000e+01,-4.756486190495025010e-03
4.900000000000000000e+01,-5.369837938570569923e-03
5.000000000000000000e+01,-5.489541540485298569e-03
5.100000000000000000e+01,-6.212774477282270898e-03
5.200000000000000000e+01,-6.325439418737668212e-03
5.300000000000000000e+01,-6.813515679501214867e-03
5.400000000000000000e+01,-6.610579880808002164e-03
5.500000000000000000e+01,-7.046471824391941328e-03
5.600000000000000000e+01,-7.523820124177256659e-03
5.700000000000000000e+01,-8.159356933942729997e-03
5.800000000000000000e+01,-8.190754089675532368e-03
5.900000000000000000e+01,-8.721303015878903789e-03
6.000000000000000000e+01,-9.259024679213388037e-03
6.100000000000000000e+01,-9.865889174981667259e-03
6.200000000000000000e+01,-1.016208723297116513e-02
6.300000000000000000e+01,-1.014652176396743481e-02
6.400000000000000000e+01,-9.781393934181733044e-03
6.500000000000000000e+01,-9.766352451049849226e-03
6.600000000000000000e+01,-1.023667710684598997e-02
6.700000000000000000e+01,-1.052558400462795356e-02
6.800000000000000000e+01,-1.066892919279211968e-02
6.900000000000000000e+01,-1.116267602290403442e-02
7.000000000000000000e+01,-1.102274020039025609e-02
7.100000000000000000e+01,-1.155200115029718366e-02
7.200000000000000000e+01,-1.210822784681009345e-02
7.300000000000000000e+01,-1.231547777556197404e-02
7.400000000000000000e+01,-1.282387003729133085e-02
7.500000000000000000e+01,-1.332801018091946468e-02
7.600000000000000000e+01,-1.360568934445580483e-02
7.700000000000000000e+01,-1.412708777811486072e-02
7.800000000000000000e+01,-1.468311626622065096e-02
7.900000000000000000e+01,-1.423536976858230489e-02
8.000000000000000000e+01,-1.469913377227336469e-02
8.100000000000000000e+01,-1.539593302072626672e-02
8.200000000000000000e+01,-1.560066441455207169e-02
8.300000000000000000e+01,-1.594613297269448920e-02
8.400000000000000000e+01,-1.590878378979989488e-02
8.500000000000000000e+01,-1.618373048383768206e-02
8.600000000000000000e+01,-1.633069769083540096e-02
8.700000000000000000e+01,-1.681086920813543162e-02
8.800000000000000000e+01,-1.691357440566342366e-02
8.900000000000000000e+01,-1.713887230640748216e-02
9.000000000000000000e+01,-1.759676139266405648e-02
9.100000000000000000e+01,-1.787238298581538334e-02
9.200000000000000000e+01,-1.796683295441131242e-02
9.300000000000000000e+01,-1.852053073714704165e-02
9.400000000000000000e+01,-1.903509266899288885e-02
9.500000000000000000e+01,-1.814711963147857404e-02
9.600000000000000000e+01,-1.801406698408670667e-02
9.700000000000000000e+01,-1.844495905338242731e-02
9.800000000000000000e+01,-1.827497793356070918e-02
9.900000000000000000e+01,-1.852224803698244993e-02
1.000000000000000000e+02,-1.848206748340051539e-02
1.010000000000000000e+02,-1.885495946942605805e-02
1.020000000000000000e+02,-1.953056055775718655e-02
1.030000000000000000e+02,-1.980246810838841298e-02
1.040000000000000000e+02,-2.026410148288202914e-02
1.050000000000000000e+02,-2.042751542289741873e-02
1.060000000000000000e+02,-2.078310938428684987e-02
1.070000000000000000e+02,-2.114629267102904886e-02
1.080000000000000000e+02,-2.159247463756185786e-02
1.090000000000000000e+02,-2.201355170664194907e-02
1.100000000000000000e+02,-2.221810169533353085e-02
1.110000000000000000e+02,-2.244185667475547333e-02
1.120000000000000000e+02,-2.252321532605740945e-02
1.130000000000000000e+02,-2.290085739987082411e-02
1.140000000000000000e+02,-2.338217766096924860e-02
1.150000000000000000e+02,-2.346586766993619122e-02
1.160000000000000000e+02,-2.371933050143518185e-02
1.170000000000000000e+02,-2.420263471476773176e-02
1.180000000000000000e+02,-2.464631313224967604e-02
1.190000000000000000e+02,-2.471902147499385749e-02
1.200000000000000000e+02,-2.501985531015771605e-02
1.210000000000000000e+02,-2.536118232376097237e-02
1.220000000000000000e+02,-2.517232185392357519e-02
1.230000000000000000e+02,-2.542241375140579310e-02
1.240000000000000000e+02,-2.581869863314058960e-02
1.250000000000000000e+02,-2.548998249914687791e-02
1.260000000000000000e+02,-2.609066558839771149e-02
1.270000000000000000e+02,-2.612233100756403137e-02
1.280000000000000000e+02,-2.623435094815359386e-02
1.290000000000000000e+02,-2.660302745291414847e-02
1.300000000000000000e+02,-2.650261831006226615e-02
1.310000000000000000e+02,-2.679119199779327748e-02
1.320000000000000000e+02,-2.690951538201399179e-02
1.330000000000000000e+02,-2.682012273917571549e-02
1.340000000000000000e+02,-2.733856551238047009e-02
1.350000000000000000e+02,-2.781570632562346823e-02
1.360000000000000000e+02,-2.795197854167600846e-02
1.370000000000000000e+02,-2.831504809082503391e-02
1.380000000000000000e+02,-2.852322552735685884e-02
1.390000000000000000e+02,-2.866868112167731200e-02
1.400000000000000000e+02,-2.915242097624621415e-02
1.410000000000000000e+02,-2.883454303282960429e-02
1.420000000000000000e+02,-2.862977005673314479e-02
1.430000000000000000e+02,-2.895399837641181306e-02
1.440000000000000000e+02,-2.938748979343438344e-02
1.450000000000000000e+02,-3.000911738337158283e-02
1.460000000000000000e+02,-3.028226967709451989e-02
1.470000000000000000e+02,-3.044010155770420639e-02
1.480000000000000000e+02,-3.057059571693135705e-02
1.490000000000000000e+02,-3.064230644977850374e-02
1.500000000000000000e+02,-3.090661946660082371e-02
1.510000000000000000e+02,-3.100434791848039745e-02
1.520000000000000000e+02,-3.119811287204582451e-02
1.530000000000000000e+02,-3.167317676120541547e-02
1.540000000000000000e+02,-3.225281523723282778e-02
1.550000000000000000e+02,-3.260198446135516293e-02
1.560000000000000000e+02,-3.286440114499599580e-02
1.570000000000000000e+02,-3.325896896146807169e-02
1.580000000000000000e+02,-3.317593463605190279e-02
1.590000000000000000e+02,-3.331380328844714411e-02
1.600000000000000000e+02,-3.341040683934271699e-02
1.610000000000000000e+02,-3.374568489610953875e-02
1.620000000000000000e+02,-3.409537534905826561e-02
1.630000000000000000e+02,-3.427036048820911174e-02
1.640000000000000000e+02,-3.453686489031335821e-02
1.650000000000000000e+02,-3.426026927801551630e-02
1.660000000000000000e+02,-3.450427866063344312e-02
1.670000000000000000e+02,-3.463152513715431202e-02
1.680000000000000000e+02,-3.516987610504870160e-02
1.690000000000000000e+02,-3.533853146416986168e-02
1.700000000000000000e+02,-3.576330178426466444e-02
1.710000000000000000e+02,-3.583326415562026329e-02
1.720000000000000000e+02,-3.598265660961909307e-02
1.730000000000000000e+02,-3.626423243900633864e-02
1.740000000000000000e+02,-3.551414322361924614e-02
1.750000000000000000e+02,-3.539298209321185829e-02
1.760000000000000000e+02,-3.570385405059876838e-02
1.770000000000000000e+02,-3.576228230627096633e-02
1.780000000000000000e+02,-3.611417951941370275e-02
1.790000000000000000e+02,-3.668552345696324962e-02
1.800000000000000000e+02,-3.679839300752704018e-02
1.810000000000000000e+02,-3.686210330989320855e-02
1.820000000000000000e+02,-3.708108902941858326e-02
1.830000000000000000e+02,-3.710080336762140024e-02
1.840000000000000000e+02,-3.722411284847319812e-02
1.850000000000000000e+02,-3.744188905522306821e-02
1.860000000000000000e+02,-3.773470747006053838e-02
1.870000000000000000e+02,-3.838766222619296314e-02
1.880000000000000000e+02,-3.860529856703989043e-02
1.890000000000000000e+02,-3.884266936551925703e-02
1.900000000000000000e+02,-3.948569972595767502e-02
1.910000000000000000e+02,-3.991252496304693864e-02
1.920000000000000000e+02,-4.040235925625482866e-02
1.930000000000000000e+02,-4.046526264403901146e-02
1.940000000000000000e+02,-4.054175417349682731e-02
1.950000000000000000e+02,-4.082892855667673293e-02
1.960000000000000000e+02,-4.118184876033360170e-02
1.970000000000000000e+02,-4.042355697820462085e-02
1.980000000000000000e+02,-4.064763114666665456e-02
1.990000000000000000e+02,-4.107289208127590935e-02
2.000000000000000000e+02,-4.123212901309872974e-02
2.010000000000000000e+02,-4.162712368113102857e-02
2.020000000000000000e+02,-4.163785374502868702e-02
2.030000000000000000e+02,-4.219916235257955422e-02
2.040000000000000000e+02,-4.228412452422149193e-02
2.050000000000000000e+02,-4.255359270868649263e-02
2.060000000000000000e+02,-4.295371685685402119e-02
2.070000000000000000e+02,-4.301671063568311693e-02
2.080000000000000000e+02,-4.269546760118621276e-02
2.090000000000000000e+02,-4.265031619426444542e-02
2.100000000000000000e+02,-4.289059646284405780e-02
2.110000000000000000e+02,-4.308487876321489413e-02
2.120000000000000000e+02,-4.222632643665290286e-02
2.130000000000000000e+02,-4.220351730564193826e-02
2.140000000000000000e+02,-4.220010616385600627e-02
2.150000000000000000e+02,-4.247716725570890167e-02
2.160000000000000000e+02,-4.269244189986730331e-02
2.170000000000000000e+02,-4.304313640088826970e-02
2.180000000000000000e+02,-4.247149715093100769e-02
2.190000000000000000e+02,-4.268279368661496292e-02
2.200000000000000000e+02,-4.311489331287015475e-02
2.210000000000000000e+02,-4.305683187185257998e-02
2.220000000000000000e+02,-4.357778434675529250e-02
2.230000000000000000e+02,-4.411547626362498364e-02
