episode,mean_V
0.000000000000000000e+00,4.050769230769231920e-03
1.000000000000000000e+00,4.025000128205129604e-03
2.000000000000000000e+00,4.254616882254902942e-03
3.000000000000000000e+00,2.862065149429825726e-03
4.000000000000000000e+00,3.360940399558218303e-03
5.000000000000000000e+00,2.186122761647749189e-03
6.000000000000000000e+00,2.986036336476624847e-03
7.000000000000000000e+00,3.418586109764185955e-03
8.000000000000000000e+00,3.855151665103150310e-03
9.000000000000000000e+00,3.307888367715565176e-03
1.000000000000000000e+01,2.474314810257737668e-03
1.100000000000000000e+01,2.612921344445546992e-03
1.200000000000000000e+01,2.324788407659570972e-03
1.300000000000000000e+01,1.668966939443139626e-03
1.400000000000000000e+01,1.380722734360344045e-03
1.500000000000000000e+01,1.233881245642944611e-03
1.600000000000000000e+01,1.112531543141155902e-03
1.700000000000000000e+01,1.388308708915750745e-03
1.800000000000000000e+01,3.376187975104874236e-04
1.900000000000000000e+01,2.407113511075492911e-04
2.000000000000000000e+01,4.451922842779507507e-04
2.100000000000000000e+01,1.444442803213798253e-04
2.200000000000000000e+01,-8.899015789347806656e-04
2.300000000000000000e+01,-1.321513358303681718e-03
2.400000000000000000e+01,-1.619323722404938807e-03
2.500000000000000000e+01,-2.343721772576281594e-03
2.600000000000000000e+01,-2.688366140527825247e-03
2.700000000000000000e+01,-3.040580679484796746e-03
2.800000000000000000e+01,-3.720118449591905060e-03
2.900000000000000000e+01,-2.992576072785473659e-03
3.000000000000000000e+01,-3.790618128854532452e-03
3.100000000000000000e+01,-4.216487742949025751e-03
3.200000000000000000e+01,-5.086314200361219569e-03
3.300000000000000000e+01,-5.529456143050588170e-03
3.400000000000000000e+01,-6.063739911510101187e-03
3.500000000000000000e+01,-6.282266459616282425e-03
3.600000000000000000e+01,-6.811383854216416199e-03
3.700000000000000000e+01,-7.363367035924676431e-03
3.800000000000000000e+01,-8.079266630073383970e-03
3.900000000000000000e+01,-8.576221090248341977e-03
4.000000000000000000e+01,-9.255573453092351410e-03
