episode,mean_V
0.000000000000000000e+00,-7.914277540029497349e-01
1.000000000000000000e+00,-6.480394490928244045e-01
2.000000000000000000e+00,-8.660377096950355735e-01
3.000000000000000000e+00,-1.110799079032054770e+00
4.000000000000000000e+00,-1.262335094175000449e+00
5.000000000000000000e+00,-1.427225015031947875e+00
6.000000000000000000e+00,-1.758467562025910924e+00
7.000000000000000000e+00,-2.054919238709937090e+00
8.000000000000000000e+00,-2.127291784869849156e+00
9.000000000000000000e+00,-1.915330877330278403e+00
1.000000000000000000e+01,-1.856850784515504449e+00
1.100000000000000000e+01,-1.975315000224739492e+00
1.200000000000000000e+01,-1.982801791044560780e+00
1.300000000000000000e+01,-2.089770443158378566e+00
1.400000000000000000e+01,-2.198282057375145371e+00
1.500000000000000000e+01,-2.203347608489896636e+00
1.600000000000000000e+01,-2.137959415202507873e+00
1.700000000000000000e+01,-2.197954358268822350e+00
1.800000000000000000e+01,-2.164729210288988348e+00
1.900000000000000000e+01,-2.237893306256026893e+00
2.000000000000000000e+01,-2.262158574049693893e+00
2.100000000000000000e+01,-2.214204236790314528e+00
2.200000000000000000e+01,-2.269866769577365773e+00
2.300000000000000000e+01,-2.367741661894982474e+00
2.400000000000000000e+01,-2.361247642930473400e+00
2.500000000000000000e+01,-2.326097012467661429e+00
2.600000000000000000e+01,-2.352637452655169881e+00
2.700000000000000000e+01,-2.327853115335135392e+00
2.800000000000000000e+01,-2.345210855678200534e+00
2.900000000000000000e+01,-2.375128370088527952e+00
3.000000000000000000e+01,-2.474729805191852261e+00
3.100000000000000000e+01,-2.484026995313207031e+00
3.200000000000000000e+01,-2.574130555164201528e+00
3.300000000000000000e+01,-2.601561838393984250e+00
3.400000000000000000e+01,-2.585121574350256690e+00
3.500000000000000000e+01,-2.656099571763854250e+00
3.600000000000000000e+01,-2.741471227019156132e+00
3.700000000000000000e+01,-2.741286820453866735e+00
3.800000000000000000e+01,-2.796754739467372186e+00
3.900000000000000000e+01,-2.835094463064967041e+00
4.000000000000000000e+01,-2.837126902121454020e+00
4.100000000000000000e+01,-2.851834710830078556e+00
4.200000000000000000e+01,-2.849735081359160205e+00
4.300000000000000000e+01,-2.885749454963654870e+00
4.400000000000000000e+01,-2.825086614937725837e+00
4.500000000000000000e+01,-2.868285301130661935e+00
4.600000000000000000e+01,-2.887194718500892154e+00
4.700000000000000000e+01,-2.915002371239623358e+00
4.800000000000000000e+01,-2.850041636177925053e+00
4.900000000000000000e+01,-2.884751598414683649e+00
5.000000000000000000e+01,-2.936597961639612286e+00
5.100000000000000000e+01,-2.933310264769767084e+00
5.200000000000000000e+01,-2.898887701085574253e+00
5.300000000000000000e+01,-2.936668048168108669e+00
5.400000000000000000e+01,-2.929755280881138457e+00
5.500000000000000000e+01,-2.926396046221585223e+00
5.600000000000000000e+01,-2.958900692186058556e+00
5.700000000000000000e+01,-2.972587755389436648e+00
5.800000000000000000e+01,-2.975388784548280263e+00
5.900000000000000000e+01,-3.000067522920692120e+00
6.000000000000000000e+01,-3.015640425426768800e+00
6.100000000000000000e+01,-3.037258395746895268e+00
6.200000000000000000e+01,-3.045053575008231483e+00
6.300000000000000000e+01,-3.073629517352026497e+00
6.400000000000000000e+01,-3.067679830126603946e+00
6.500000000000000000e+01,-3.081071160478276560e+00
6.600000000000000000e+01,-3.083461514048466245e+00
6.700000000000000000e+01,-3.081687753143473429e+00
6.800000000000000000e+01,-3.083384081679913180e+00
6.900000000000000000e+01,-3.085275933960680117e+00
7.000000000000000000e+01,-3.062613304582209039e+00
7.100000000000000000e+01,-3.052476409513754430e+00
7.200000000000000000e+01,-3.075834572455403038e+00
7.300000000000000000e+01,-3.080011895438969471e+00
7.400000000000000000e+01,-3.086048493539745419e+00
7.500000000000000000e+01,-3.107403685411659122e+00
7.600000000000000000e+01,-3.134964014907048124e+00
7.700000000000000000e+01,-3.146544973230696041e+00
7.800000000000000000e+01,-3.150752645551673670e+00
7.900000000000000000e+01,-3.151178366502660033e+00
8.000000000000000000e+01,-3.155726194254338868e+00
8.100000000000000000e+01,-3.187214079636178532e+00
8.200000000000000000e+01,-3.187437307475537107e+00
8.300000000000000000e+01,-3.203892890328194909e+00
8.400000000000000000e+01,-3.205068572179379682e+00
8.500000000000000000e+01,-3.206497753824358643e+00
8.600000000000000000e+01,-3.231161844655626503e+00
8.700000000000000000e+01,-3.234416583242420540e+00
8.800000000000000000e+01,-3.211716278705391669e+00
8.900000000000000000e+01,-3.245380896846783880e+00
9.000000000000000000e+01,-3.240504823494119613e+00
9.100000000000000000e+01,-3.218233504851902183e+00
9.200000000000000000e+01,-3.219668378900310213e+00
9.300000000000000000e+01,-3.246567571393951024e+00
9.400000000000000000e+01,-3.247887410041736533e+00
9.500000000000000000e+01,-3.213971306256135918e+00
9.600000000000000000e+01,-3.227651165678345091e+00
9.700000000000000000e+01,-3.228088127027404663e+00
9.800000000000000000e+01,-3.237912623053578631e+00
9.900000000000000000e+01,-3.243386416068210654e+00
1.000000000000000000e+02,-3.282958919040754431e+00
1.010000000000000000e+02,-3.283228921837766379e+00
1.020000000000000000e+02,-3.284563212766279605e+00
1.030000000000000000e+02,-3.280573885597866113e+00
1.040000000000000000e+02,-3.294053561925548657e+00
1.050000000000000000e+02,-3.298949689766458082e+00
1.060000000000000000e+02,-3.300278401373700543e+00
1.070000000000000000e+02,-3.301231949295832191e+00
1.080000000000000000e+02,-3.328855668274179447e+00
1.090000000000000000e+02,-3.249675121330154237e+00
1.100000000000000000e+02,-3.261512025802100201e+00
1.110000000000000000e+02,-3.290600226654627480e+00
1.120000000000000000e+02,-3.292762557605084073e+00
1.130000000000000000e+02,-3.291341540730281956e+00
1.140000000000000000e+02,-3.293001010253616023e+00
1.150000000000000000e+02,-3.306680672131155685e+00
1.160000000000000000e+02,-3.307737345059997391e+00
1.170000000000000000e+02,-3.306470503328287069e+00
1.180000000000000000e+02,-3.307900792852635163e+00
1.190000000000000000e+02,-3.310849258349772395e+00
1.200000000000000000e+02,-3.310931242865455371e+00
1.210000000000000000e+02,-3.310507660869427937e+00
1.220000000000000000e+02,-3.311123281128566909e+00
1.230000000000000000e+02,-3.311523089344099446e+00
1.240000000000000000e+02,-3.312872677722588310e+00
1.250000000000000000e+02,-3.336413501659251324e+00
1.260000000000000000e+02,-3.337996817596756483e+00
1.270000000000000000e+02,-3.338759475213072925e+00
1.280000000000000000e+02,-3.359806362576450489e+00
1.290000000000000000e+02,-3.375109052788237474e+00
1.300000000000000000e+02,-3.375021800671424987e+00
1.310000000000000000e+02,-3.377376841596816615e+00
1.320000000000000000e+02,-3.328247469555389415e+00
1.330000000000000000e+02,-3.327712605696344195e+00
1.340000000000000000e+02,-3.328462978600110755e+00
1.350000000000000000e+02,-3.325881535690502933e+00
1.360000000000000000e+02,-3.303238378268480879e+00
1.370000000000000000e+02,-3.285176668252330234e+00
1.380000000000000000e+02,-3.284400888172644084e+00
1.390000000000000000e+02,-3.285115975972538571e+00
1.400000000000000000e+02,-3.284696716081843881e+00
1.410000000000000000e+02,-3.312557623760729264e+00
1.420000000000000000e+02,-3.335046507807872818e+00
1.430000000000000000e+02,-3.360140528780992231e+00
1.440000000000000000e+02,-3.386565737486970207e+00
1.450000000000000000e+02,-3.391341142608582881e+00
1.460000000000000000e+02,-3.377405237385088022e+00
1.470000000000000000e+02,-3.391492932700125529e+00
1.480000000000000000e+02,-3.393717318258123949e+00
1.490000000000000000e+02,-3.411835724459972852e+00
1.500000000000000000e+02,-3.420789538890583792e+00
1.510000000000000000e+02,-3.422367487679211173e+00
1.520000000000000000e+02,-3.426796255534126256e+00
1.530000000000000000e+02,-3.435578259925530897e+00
1.540000000000000000e+02,-3.437598373732856594e+00
1.550000000000000000e+02,-3.423741175457099661e+00
1.560000000000000000e+02,-3.435514184753043043e+00
1.570000000000000000e+02,-3.427757402399080000e+00
1.580000000000000000e+02,-3.429089585971233145e+00
1.590000000000000000e+02,-3.429318403241440549e+00
1.600000000000000000e+02,-3.449587563161494508e+00
1.610000000000000000e+02,-3.444051660857456287e+00
1.620000000000000000e+02,-3.448624414927702109e+00
1.630000000000000000e+02,-3.479375566531562658e+00
1.640000000000000000e+02,-3.469841830564865948e+00
1.650000000000000000e+02,-3.470015029639549109e+00
1.660000000000000000e+02,-3.469924568085074323e+00
1.670000000000000000e+02,-3.485385219606473406e+00
1.680000000000000000e+02,-3.509683360806812313e+00
1.690000000000000000e+02,-3.510349975710942427e+00
1.700000000000000000e+02,-3.508562931058162970e+00
1.710000000000000000e+02,-3.508999490409906663e+00
1.720000000000000000e+02,-3.507901331769041064e+00
1.730000000000000000e+02,-3.527738406556646389e+00
1.740000000000000000e+02,-3.527188220129367835e+00
1.750000000000000000e+02,-3.516469259017406923e+00
1.760000000000000000e+02,-3.516979594148777810e+00
1.770000000000000000e+02,-3.531377301737405272e+00
1.780000000000000000e+02,-3.541264292203254449e+00
1.790000000000000000e+02,-3.538567780973860710e+00
1.800000000000000000e+02,-3.524565314451665543e+00
1.810000000000000000e+02,-3.525751416871788280e+00
1.820000000000000000e+02,-3.526157302250111591e+00
1.830000000000000000e+02,-3.527899843006046865e+00
1.840000000000000000e+02,-3.528191672162960923e+00
1.850000000000000000e+02,-3.540863581483833400e+00
1.860000000000000000e+02,-3.541633622848106899e+00
1.870000000000000000e+02,-3.549382513101837056e+00
1.880000000000000000e+02,-3.549693126719802638e+00
1.890000000000000000e+02,-3.550035992809352781e+00
1.900000000000000000e+02,-3.549620760247758966e+00
1.910000000000000000e+02,-3.551031794528364482e+00
1.920000000000000000e+02,-3.552271062155644810e+00
1.930000000000000000e+02,-3.558184952792049938e+00
1.940000000000000000e+02,-3.558999059148950206e+00
1.950000000000000000e+02,-3.565730720741729698e+00
1.960000000000000000e+02,-3.555292553201031769e+00
1.970000000000000000e+02,-3.556257013258294020e+00
1.980000000000000000e+02,-3.556707723464389126e+00
1.990000000000000000e+02,-3.537439647419113875e+00
2.000000000000000000e+02,-3.513568256381429666e+00
2.010000000000000000e+02,-3.514022673148600617e+00
2.020000000000000000e+02,-3.498587169981739464e+00
2.030000000000000000e+02,-3.498646853336374818e+00
2.040000000000000000e+02,-3.499567052880301787e+00
2.050000000000000000e+02,-3.495869446553043325e+00
2.060000000000000000e+02,-3.487825885786266067e+00
2.070000000000000000e+02,-3.502869680343063674e+00
2.080000000000000000e+02,-3.513072842197130008e+00
2.090000000000000000e+02,-3.508330165895624297e+00
2.100000000000000000e+02,-3.508740011791930513e+00
2.110000000000000000e+02,-3.509431126496509012e+00
2.120000000000000000e+02,-3.509397904761046849e+00
2.130000000000000000e+02,-3.508575904757658126e+00
2.140000000000000000e+02,-3.508927929926561440e+00
2.150000000000000000e+02,-3.510087705451681916e+00
2.160000000000000000e+02,-3.525268034411046969e+00
2.170000000000000000e+02,-3.523726886171449024e+00
2.180000000000000000e+02,-3.524377302667959011e+00
2.190000000000000000e+02,-3.530930473797385893e+00
2.200000000000000000e+02,-3.531469002522196199e+00
2.210000000000000000e+02,-3.534047142371369077e+00
2.220000000000000000e+02,-3.545067235680281925e+00
2.230000000000000000e+02,-3.545523402334656016e+00
2.240000000000000000e+02,-3.545575843384390247e+00
2.250000000000000000e+02,-3.545744782408232876e+00
2.260000000000000000e+02,-3.546513093751104240e+00
2.270000000000000000e+02,-3.525124810869314285e+00
2.280000000000000000e+02,-3.525234165829475241e+00
2.290000000000000000e+02,-3.525888510781013174e+00
2.300000000000000000e+02,-3.521377830177893298e+00
2.310000000000000000e+02,-3.529940024208857885e+00
2.320000000000000000e+02,-3.531082525979355680e+00
2.330000000000000000e+02,-3.536614909201222012e+00
2.340000000000000000e+02,-3.539099556347311104e+00
2.350000000000000000e+02,-3.541085646835661294e+00
2.360000000000000000e+02,-3.540852939185783921e+00
2.370000000000000000e+02,-3.541578356568996000e+00
2.380000000000000000e+02,-3.545557302378664399e+00
2.390000000000000000e+02,-3.556247362958644853e+00
2.400000000000000000e+02,-3.555717381851272396e+00
2.410000000000000000e+02,-3.555959127479602078e+00
