episode,mean_V
0.000000000000000000e+00,-9.603522471683669792e-01
1.000000000000000000e+00,-1.242248592275897900e+00
2.000000000000000000e+00,-1.479308639215221932e+00
3.000000000000000000e+00,-1.601034454408349683e+00
4.000000000000000000e+00,-1.692925197337582288e+00
5.000000000000000000e+00,-1.451799640899451793e+00
6.000000000000000000e+00,-1.663314868620105358e+00
7.000000000000000000e+00,-1.544714394922397371e+00
8.000000000000000000e+00,-1.527722270430007523e+00
9.000000000000000000e+00,-1.611053895470833996e+00
1.000000000000000000e+01,-1.679882878945385460e+00
1.100000000000000000e+01,-1.822635416452397239e+00
1.200000000000000000e+01,-1.960676395682670048e+00
1.300000000000000000e+01,-1.997636910634945195e+00
1.400000000000000000e+01,-1.977030737154776396e+00
1.500000000000000000e+01,-2.144293342475840802e+00
1.600000000000000000e+01,-2.197729480665842949e+00
1.700000000000000000e+01,-2.266944900813957275e+00
1.800000000000000000e+01,-2.334648996622059602e+00
1.900000000000000000e+01,-2.358857970261314829e+00
2.000000000000000000e+01,-2.333329074988724550e+00
2.100000000000000000e+01,-2.407831637205548603e+00
2.200000000000000000e+01,-2.493462006138048359e+00
2.300000000000000000e+01,-2.529346213311197911e+00
2.400000000000000000e+01,-2.485553806058141912e+00
2.500000000000000000e+01,-2.537553038815440587e+00
2.600000000000000000e+01,-2.498503694339956560e+00
2.700000000000000000e+01,-2.542083898009995124e+00
2.800000000000000000e+01,-2.497525988607913749e+00
2.900000000000000000e+01,-2.527326108874104804e+00
3.000000000000000000e+01,-2.557963086238611350e+00
3.100000000000000000e+01,-2.505870528821728449e+00
3.200000000000000000e+01,-2.544267146710292415e+00
3.300000000000000000e+01,-2.577864487772824287e+00
3.400000000000000000e+01,-2.605842314084563682e+00
3.500000000000000000e+01,-2.602616841503630152e+00
3.600000000000000000e+01,-2.614013808203755396e+00
3.700000000000000000e+01,-2.674796887092844244e+00
3.800000000000000000e+01,-2.663062630951955168e+00
3.900000000000000000e+01,-2.688593633564369423e+00
4.000000000000000000e+01,-2.684795547243234104e+00
4.100000000000000000e+01,-2.673614330702031250e+00
4.200000000000000000e+01,-2.686865776560511510e+00
4.300000000000000000e+01,-2.692483389991390474e+00
4.400000000000000000e+01,-2.707354702620001330e+00
4.500000000000000000e+01,-2.711586015280832651e+00
4.600000000000000000e+01,-2.776485673345741922e+00
4.700000000000000000e+01,-2.803051501225929609e+00
4.800000000000000000e+01,-2.818485988566375333e+00
4.900000000000000000e+01,-2.863742319725689711e+00
5.000000000000000000e+01,-2.900694341963756973e+00
5.100000000000000000e+01,-2.925772796392642316e+00
5.200000000000000000e+01,-2.914866701721049669e+00
