episode,mean_V
0.000000000000000000e+00,-1.186498819947551908e+00
1.000000000000000000e+00,-1.470588299999407544e+00
2.000000000000000000e+00,-9.655551233097405817e-01
3.000000000000000000e+00,-1.231321450272745421e+00
4.000000000000000000e+00,-1.440762651150587104e+00
5.000000000000000000e+00,-1.450808651682669037e+00
6.000000000000000000e+00,-1.633884211598856773e+00
7.000000000000000000e+00,-1.677769575052181272e+00
8.000000000000000000e+00,-1.360254212490266790e+00
9.000000000000000000e+00,-1.577623487490732668e+00
1.000000000000000000e+01,-1.614873424881846375e+00
1.100000000000000000e+01,-1.733239395739794464e+00
1.200000000000000000e+01,-1.887278161969895063e+00
1.300000000000000000e+01,-1.888078593704005215e+00
1.400000000000000000e+01,-1.963910449176669681e+00
1.500000000000000000e+01,-2.131306978896939874e+00
1.600000000000000000e+01,-2.073813353856056807e+00
1.700000000000000000e+01,-2.095616008656951745e+00
1.800000000000000000e+01,-2.091119508957773654e+00
1.900000000000000000e+01,-2.137367102280182785e+00
2.000000000000000000e+01,-2.169157810031336453e+00
2.100000000000000000e+01,-2.113136479072942553e+00
2.200000000000000000e+01,-2.043027374557444986e+00
2.300000000000000000e+01,-2.080850583082723748e+00
2.400000000000000000e+01,-1.973671770386129731e+00
2.500000000000000000e+01,-2.056459245971268945e+00
2.600000000000000000e+01,-2.069168531131332145e+00
2.700000000000000000e+01,-2.123712543433148525e+00
2.800000000000000000e+01,-2.188955947749168462e+00
2.900000000000000000e+01,-2.150714546289230977e+00
3.000000000000000000e+01,-2.134695636661863460e+00
3.100000000000000000e+01,-2.092523496946241846e+00
3.200000000000000000e+01,-2.094302565128226767e+00
3.300000000000000000e+01,-2.122059740682584295e+00
3.400000000000000000e+01,-2.135706994447688967e+00
3.500000000000000000e+01,-2.191029352214359793e+00
3.600000000000000000e+01,-2.217925207460040404e+00
3.700000000000000000e+01,-2.155565253164937189e+00
3.800000000000000000e+01,-2.226626516149722512e+00
3.900000000000000000e+01,-2.221221771074360696e+00
4.000000000000000000e+01,-2.242420429984048003e+00
4.100000000000000000e+01,-2.334239520824277214e+00
4.200000000000000000e+01,-2.394403159069533604e+00
4.300000000000000000e+01,-2.417968904979011846e+00
4.400000000000000000e+01,-2.414735255134112801e+00
4.500000000000000000e+01,-2.414234229213822136e+00
4.600000000000000000e+01,-2.417001011755523177e+00
4.700000000000000000e+01,-2.428626378177249912e+00
4.800000000000000000e+01,-2.452734410970535350e+00
4.900000000000000000e+01,-2.455221544251443344e+00
5.000000000000000000e+01,-2.531273187905342503e+00
5.100000000000000000e+01,-2.536841048286101241e+00
5.200000000000000000e+01,-2.546778781939293079e+00
5.300000000000000000e+01,-2.549755830371276843e+00
5.400000000000000000e+01,-2.529837880047750343e+00
5.500000000000000000e+01,-2.549253494262165631e+00
5.600000000000000000e+01,-2.492460937192221504e+00
5.700000000000000000e+01,-2.508038279152671635e+00
5.800000000000000000e+01,-2.522034615507166233e+00
5.900000000000000000e+01,-2.543251306372985354e+00
6.000000000000000000e+01,-2.543567672643638478e+00
6.100000000000000000e+01,-2.553932634218991193e+00
6.200000000000000000e+01,-2.560512222974881347e+00
6.300000000000000000e+01,-2.596219517708669322e+00
6.400000000000000000e+01,-2.663103299887698228e+00
6.500000000000000000e+01,-2.692054913579723596e+00
6.600000000000000000e+01,-2.691812279486500259e+00
6.700000000000000000e+01,-2.690238982179105953e+00
6.800000000000000000e+01,-2.705749303375724946e+00
6.900000000000000000e+01,-2.708404862473869024e+00
7.000000000000000000e+01,-2.738640082286249111e+00
7.100000000000000000e+01,-2.756436309532957818e+00
7.200000000000000000e+01,-2.791001865346617095e+00
7.300000000000000000e+01,-2.790731953462607162e+00
7.400000000000000000e+01,-2.791972397466484068e+00
7.500000000000000000e+01,-2.807639377965958527e+00
7.600000000000000000e+01,-2.815081305988717641e+00
7.700000000000000000e+01,-2.821538202814647178e+00
7.800000000000000000e+01,-2.839589271811956195e+00
7.900000000000000000e+01,-2.854232448514109066e+00
8.000000000000000000e+01,-2.844493405057416435e+00
8.100000000000000000e+01,-2.859198189267025736e+00
8.200000000000000000e+01,-2.873149376778671993e+00
8.300000000000000000e+01,-2.881857281165275619e+00
8.400000000000000000e+01,-2.910949999050107095e+00
8.500000000000000000e+01,-2.903979899828087685e+00
8.600000000000000000e+01,-2.878802606644477624e+00
8.700000000000000000e+01,-2.890623927374985858e+00
8.800000000000000000e+01,-2.892222108770997391e+00
8.900000000000000000e+01,-2.911976476522029067e+00
9.000000000000000000e+01,-2.913963319861270218e+00
9.100000000000000000e+01,-2.915226493421750664e+00
9.200000000000000000e+01,-2.915645420760747619e+00
9.300000000000000000e+01,-2.929206476222160571e+00
9.400000000000000000e+01,-2.935486511556862244e+00
9.500000000000000000e+01,-2.937062229695787341e+00
9.600000000000000000e+01,-2.938363622272980091e+00
9.700000000000000000e+01,-2.956706058477899024e+00
9.800000000000000000e+01,-2.958613782910740397e+00
9.900000000000000000e+01,-2.960115486513398952e+00
1.000000000000000000e+02,-2.962643146195683919e+00
1.010000000000000000e+02,-3.008007905036478302e+00
1.020000000000000000e+02,-2.999656117571285474e+00
1.030000000000000000e+02,-3.011606971569454227e+00
1.040000000000000000e+02,-3.019059983531933167e+00
1.050000000000000000e+02,-3.020387872715239563e+00
1.060000000000000000e+02,-3.023129095059672977e+00
1.070000000000000000e+02,-3.038273502900227019e+00
1.080000000000000000e+02,-3.051506157000739350e+00
1.090000000000000000e+02,-3.043129564527349729e+00
1.100000000000000000e+02,-3.052905689556325797e+00
1.110000000000000000e+02,-3.055156148553820561e+00
1.120000000000000000e+02,-3.067191246020577466e+00
1.130000000000000000e+02,-3.071281854830990365e+00
1.140000000000000000e+02,-3.075482561605831222e+00
1.150000000000000000e+02,-3.091833204777831856e+00
1.160000000000000000e+02,-3.089025075814017640e+00
1.170000000000000000e+02,-3.080543088112103423e+00
1.180000000000000000e+02,-3.083227197713883427e+00
1.190000000000000000e+02,-3.097185796770763222e+00
1.200000000000000000e+02,-3.098663657659483928e+00
1.210000000000000000e+02,-3.099133521813731917e+00
1.220000000000000000e+02,-3.120984923002909195e+00
1.230000000000000000e+02,-3.143866507794291110e+00
1.240000000000000000e+02,-3.151786609128044425e+00
1.250000000000000000e+02,-3.158446587469017963e+00
1.260000000000000000e+02,-3.157686578413990475e+00
1.270000000000000000e+02,-3.165682059401375703e+00
1.280000000000000000e+02,-3.166636682322232943e+00
1.290000000000000000e+02,-3.168593861025789327e+00
1.300000000000000000e+02,-3.161582173390806716e+00
1.310000000000000000e+02,-3.161737149775573297e+00
1.320000000000000000e+02,-3.160959848649037784e+00
1.330000000000000000e+02,-3.168400091515121808e+00
1.340000000000000000e+02,-3.169477411558617952e+00
1.350000000000000000e+02,-3.178251097240365475e+00
1.360000000000000000e+02,-3.180296044295730873e+00
1.370000000000000000e+02,-3.192298869362053981e+00
1.380000000000000000e+02,-3.223835841757626053e+00
1.390000000000000000e+02,-3.219624674966460987e+00
1.400000000000000000e+02,-3.231132039914863530e+00
1.410000000000000000e+02,-3.231758620039418606e+00
1.420000000000000000e+02,-3.232246053946325581e+00
1.430000000000000000e+02,-3.234466885595640662e+00
1.440000000000000000e+02,-3.234371427364116869e+00
1.450000000000000000e+02,-3.236510923532750716e+00
1.460000000000000000e+02,-3.237409451567664131e+00
1.470000000000000000e+02,-3.239848421683758417e+00
1.480000000000000000e+02,-3.240032729880977236e+00
1.490000000000000000e+02,-3.231187414301513794e+00
1.500000000000000000e+02,-3.231913082904258605e+00
1.510000000000000000e+02,-3.232548785728555085e+00
1.520000000000000000e+02,-3.233024275167531769e+00
1.530000000000000000e+02,-3.232958494106106251e+00
1.540000000000000000e+02,-3.242881716627583177e+00
1.550000000000000000e+02,-3.255162012171251451e+00
1.560000000000000000e+02,-3.226901075436440891e+00
1.570000000000000000e+02,-3.212631973056093937e+00
1.580000000000000000e+02,-3.214069440662319810e+00
1.590000000000000000e+02,-3.214485590180593100e+00
1.600000000000000000e+02,-3.239173434175169231e+00
1.610000000000000000e+02,-3.239763850109483645e+00
1.620000000000000000e+02,-3.240859335773864203e+00
1.630000000000000000e+02,-3.258303598981949989e+00
1.640000000000000000e+02,-3.254935668114532721e+00
1.650000000000000000e+02,-3.255674569770206528e+00
1.660000000000000000e+02,-3.233133871745064614e+00
1.670000000000000000e+02,-3.233889654872968311e+00
1.680000000000000000e+02,-3.254177551181327122e+00
1.690000000000000000e+02,-3.255350729735618120e+00
1.700000000000000000e+02,-3.254766376430566321e+00
1.710000000000000000e+02,-3.256352025144281015e+00
1.720000000000000000e+02,-3.257070079403816099e+00
1.730000000000000000e+02,-3.267641845729464478e+00
1.740000000000000000e+02,-3.268286651034509216e+00
1.750000000000000000e+02,-3.239130595641205534e+00
1.760000000000000000e+02,-3.239610987926934804e+00
1.770000000000000000e+02,-3.263445705880577030e+00
1.780000000000000000e+02,-3.262579828453908704e+00
1.790000000000000000e+02,-3.243856881763645283e+00
1.800000000000000000e+02,-3.243950813281224033e+00
1.810000000000000000e+02,-3.244980690953998437e+00
1.820000000000000000e+02,-3.245939023530956646e+00
1.830000000000000000e+02,-3.253281289713730651e+00
1.840000000000000000e+02,-3.269861822723815425e+00
1.850000000000000000e+02,-3.270594034708427689e+00
1.860000000000000000e+02,-3.266745248630239740e+00
1.870000000000000000e+02,-3.266923560100333912e+00
1.880000000000000000e+02,-3.267372934819816610e+00
1.890000000000000000e+02,-3.268023597219078091e+00
1.900000000000000000e+02,-3.255089262345280510e+00
1.910000000000000000e+02,-3.247202309690522704e+00
1.920000000000000000e+02,-3.248048843835223298e+00
1.930000000000000000e+02,-3.248091418838207733e+00
1.940000000000000000e+02,-3.247776229442643103e+00
1.950000000000000000e+02,-3.248445221784386217e+00
1.960000000000000000e+02,-3.261923100752436966e+00
1.970000000000000000e+02,-3.262083301819337589e+00
1.980000000000000000e+02,-3.265248608937978858e+00
1.990000000000000000e+02,-3.267529895601239964e+00
2.000000000000000000e+02,-3.267801428168288780e+00
2.010000000000000000e+02,-3.267847415817457524e+00
2.020000000000000000e+02,-3.271744899477952551e+00
2.030000000000000000e+02,-3.273053330411247686e+00
2.040000000000000000e+02,-3.273338008178027447e+00
2.050000000000000000e+02,-3.273488155458058380e+00
2.060000000000000000e+02,-3.279667111183659500e+00
2.070000000000000000e+02,-3.280265481333795030e+00
2.080000000000000000e+02,-3.280584810824143549e+00
2.090000000000000000e+02,-3.276326309626521827e+00
2.100000000000000000e+02,-3.284031470857186719e+00
2.110000000000000000e+02,-3.284966481219686596e+00
2.120000000000000000e+02,-3.284397885640868875e+00
2.130000000000000000e+02,-3.285180420204924623e+00
2.140000000000000000e+02,-3.284417873522556874e+00
2.150000000000000000e+02,-3.285642328795824518e+00
2.160000000000000000e+02,-3.285546745290953030e+00
2.170000000000000000e+02,-3.287335493151825272e+00
2.180000000000000000e+02,-3.298744770329033127e+00
2.190000000000000000e+02,-3.316072385922041121e+00
2.200000000000000000e+02,-3.316160306159457782e+00
2.210000000000000000e+02,-3.330041478168188185e+00
2.220000000000000000e+02,-3.337934414365427038e+00
2.230000000000000000e+02,-3.338604343703396538e+00
2.240000000000000000e+02,-3.308735080460346367e+00
2.250000000000000000e+02,-3.323285078342268495e+00
2.260000000000000000e+02,-3.284234893698406932e+00
2.270000000000000000e+02,-3.284470114398891027e+00
2.280000000000000000e+02,-3.299748128355123100e+00
2.290000000000000000e+02,-3.305628386685922848e+00
2.300000000000000000e+02,-3.305880842414859355e+00
2.310000000000000000e+02,-3.315931386572625428e+00
2.320000000000000000e+02,-3.316279478479648102e+00
2.330000000000000000e+02,-3.324288374585924632e+00
2.340000000000000000e+02,-3.314747998268708695e+00
2.350000000000000000e+02,-3.311664984701780501e+00
2.360000000000000000e+02,-3.297109616234900287e+00
2.370000000000000000e+02,-3.297336922068047294e+00
2.380000000000000000e+02,-3.297288304454239150e+00
2.390000000000000000e+02,-3.301687321813224774e+00
2.400000000000000000e+02,-3.303117258584583826e+00
2.410000000000000000e+02,-3.302931024186887221e+00
2.420000000000000000e+02,-3.310922367177044467e+00
2.430000000000000000e+02,-3.316971620622729766e+00
2.440000000000000000e+02,-3.317502066095116664e+00
2.450000000000000000e+02,-3.312718341165684421e+00
2.460000000000000000e+02,-3.312595368139569008e+00
2.470000000000000000e+02,-3.313135574519871174e+00
2.480000000000000000e+02,-3.313693005158428129e+00
2.490000000000000000e+02,-3.305827650655126515e+00
2.500000000000000000e+02,-3.306207630832852740e+00
2.510000000000000000e+02,-3.321976507641414500e+00
2.520000000000000000e+02,-3.319290262767364386e+00
2.530000000000000000e+02,-3.319771805855274760e+00
2.540000000000000000e+02,-3.320335223280973302e+00
2.550000000000000000e+02,-3.321447431213278900e+00
2.560000000000000000e+02,-3.309237126160105902e+00
2.570000000000000000e+02,-3.319452909256885853e+00
2.580000000000000000e+02,-3.319842192507383327e+00
2.590000000000000000e+02,-3.320034183931243721e+00
2.600000000000000000e+02,-3.319758820500426033e+00
2.610000000000000000e+02,-3.318865109086236664e+00
2.620000000000000000e+02,-3.319135581984040684e+00
2.630000000000000000e+02,-3.314646281381766091e+00
2.640000000000000000e+02,-3.304734391023687046e+00
2.650000000000000000e+02,-3.289711129081238639e+00
2.660000000000000000e+02,-3.290676007922745949e+00
2.670000000000000000e+02,-3.290824485551455680e+00
2.680000000000000000e+02,-3.290912507751304172e+00
2.690000000000000000e+02,-3.290682236800445359e+00
2.700000000000000000e+02,-3.290232584662763582e+00
2.710000000000000000e+02,-3.294237443288797973e+00
2.720000000000000000e+02,-3.299536563393100863e+00
2.730000000000000000e+02,-3.299207690323931352e+00
2.740000000000000000e+02,-3.300502260142404776e+00
2.750000000000000000e+02,-3.300921975133166431e+00
2.760000000000000000e+02,-3.300478614216462159e+00
2.770000000000000000e+02,-3.304940610660853206e+00
2.780000000000000000e+02,-3.309029321126296441e+00
2.790000000000000000e+02,-3.309445826509829658e+00
2.800000000000000000e+02,-3.310218086972709362e+00
2.810000000000000000e+02,-3.317388220186122894e+00
2.820000000000000000e+02,-3.317592466640726379e+00
2.830000000000000000e+02,-3.314657809497072005e+00
2.840000000000000000e+02,-3.315183963853432392e+00
2.850000000000000000e+02,-3.316493099271955014e+00
2.860000000000000000e+02,-3.317294912788889771e+00
2.870000000000000000e+02,-3.327146445425995136e+00
2.880000000000000000e+02,-3.333500903025687467e+00
2.890000000000000000e+02,-3.323294740178095452e+00
2.900000000000000000e+02,-3.323425721839523117e+00
2.910000000000000000e+02,-3.323229388119460559e+00
2.920000000000000000e+02,-3.341477927989841668e+00
2.930000000000000000e+02,-3.341986235531834382e+00
2.940000000000000000e+02,-3.342322741712893563e+00
2.950000000000000000e+02,-3.342701692849028294e+00
2.960000000000000000e+02,-3.342313264080317925e+00
2.970000000000000000e+02,-3.321974740014729477e+00
2.980000000000000000e+02,-3.333242550656811076e+00
2.990000000000000000e+02,-3.325852768363964262e+00
3.000000000000000000e+02,-3.325643185428944992e+00
3.010000000000000000e+02,-3.327237158277000173e+00
3.020000000000000000e+02,-3.321717256303297283e+00
3.030000000000000000e+02,-3.325030780757260551e+00
3.040000000000000000e+02,-3.328310688757250890e+00
3.050000000000000000e+02,-3.329258302275083459e+00
3.060000000000000000e+02,-3.329632460235026681e+00
3.070000000000000000e+02,-3.329740304005200269e+00
3.080000000000000000e+02,-3.330192909557169401e+00
3.090000000000000000e+02,-3.338056478229156632e+00
3.100000000000000000e+02,-3.338166134311180144e+00
3.110000000000000000e+02,-3.338478626640418945e+00
3.120000000000000000e+02,-3.338701909942503487e+00
3.130000000000000000e+02,-3.338720312950979263e+00
3.140000000000000000e+02,-3.338983124109985656e+00
3.150000000000000000e+02,-3.340816881678911443e+00
3.160000000000000000e+02,-3.341103614494708385e+00
3.170000000000000000e+02,-3.352550195528676280e+00
3.180000000000000000e+02,-3.352370983141300886e+00
3.190000000000000000e+02,-3.352772887097908328e+00
3.200000000000000000e+02,-3.352936467552062982e+00
3.210000000000000000e+02,-3.353317364308582516e+00
3.220000000000000000e+02,-3.364789546858948377e+00
3.230000000000000000e+02,-3.365462024298116805e+00
3.240000000000000000e+02,-3.365406056296536885e+00
3.250000000000000000e+02,-3.365694202399820867e+00
3.260000000000000000e+02,-3.366091215154308980e+00
3.270000000000000000e+02,-3.366512695045556391e+00
3.280000000000000000e+02,-3.358977826632372210e+00
3.290000000000000000e+02,-3.366797562133634347e+00
3.300000000000000000e+02,-3.367342306308924726e+00
3.310000000000000000e+02,-3.368088526258870452e+00
3.320000000000000000e+02,-3.369473809859895752e+00
3.330000000000000000e+02,-3.369936912798173978e+00
3.340000000000000000e+02,-3.370337843959168023e+00
3.350000000000000000e+02,-3.337986171167665272e+00
3.360000000000000000e+02,-3.313651435864687134e+00
3.370000000000000000e+02,-3.313998522876376196e+00
3.380000000000000000e+02,-3.315293336078659614e+00
3.390000000000000000e+02,-3.323858675171367238e+00
3.400000000000000000e+02,-3.324122721194959773e+00
3.410000000000000000e+02,-3.324545949098672626e+00
3.420000000000000000e+02,-3.324640249551742421e+00
3.430000000000000000e+02,-3.289641410484117401e+00
3.440000000000000000e+02,-3.289388924336035469e+00
3.450000000000000000e+02,-3.300429787767281020e+00
3.460000000000000000e+02,-3.310261678489707649e+00
3.470000000000000000e+02,-3.310424744909352235e+00
3.480000000000000000e+02,-3.311005959729894421e+00
3.490000000000000000e+02,-3.311367266913824992e+00
3.500000000000000000e+02,-3.311403343666011967e+00
3.510000000000000000e+02,-3.300705212138236089e+00
3.520000000000000000e+02,-3.308193517746260692e+00
3.530000000000000000e+02,-3.307774919261525781e+00
3.540000000000000000e+02,-3.308082898528067251e+00
3.550000000000000000e+02,-3.308463724064308220e+00
3.560000000000000000e+02,-3.304831499920585891e+00
3.570000000000000000e+02,-3.308651554567552555e+00
3.580000000000000000e+02,-3.312536308252912232e+00
3.590000000000000000e+02,-3.312827505977971043e+00
3.600000000000000000e+02,-3.313262006988596742e+00
3.610000000000000000e+02,-3.313671653261963890e+00
3.620000000000000000e+02,-3.313920497666724252e+00
3.630000000000000000e+02,-3.314276482266064416e+00
3.640000000000000000e+02,-3.314138398012399733e+00
3.650000000000000000e+02,-3.305405335291152102e+00
3.660000000000000000e+02,-3.308796579639869506e+00
3.670000000000000000e+02,-3.308935172683098447e+00
3.680000000000000000e+02,-3.309046491058186046e+00
3.690000000000000000e+02,-3.309270812632658210e+00
3.700000000000000000e+02,-3.309419745603185969e+00
3.710000000000000000e+02,-3.309806368478533045e+00
3.720000000000000000e+02,-3.310035310471647119e+00
3.730000000000000000e+02,-3.310530545581401363e+00
3.740000000000000000e+02,-3.310870924506184920e+00
3.750000000000000000e+02,-3.314908560736976817e+00
3.760000000000000000e+02,-3.316843270452805914e+00
3.770000000000000000e+02,-3.317698148970396943e+00
3.780000000000000000e+02,-3.318219085838988835e+00
3.790000000000000000e+02,-3.318268832824626369e+00
3.800000000000000000e+02,-3.318568603062753031e+00
3.810000000000000000e+02,-3.318752403056913103e+00
3.820000000000000000e+02,-3.318932547771993313e+00
3.830000000000000000e+02,-3.315516233476063945e+00
3.840000000000000000e+02,-3.316189774841024285e+00
3.850000000000000000e+02,-3.316719762856856324e+00
3.860000000000000000e+02,-3.317085745106167494e+00
3.870000000000000000e+02,-3.317213477123444498e+00
3.880000000000000000e+02,-3.317482538886651788e+00
3.890000000000000000e+02,-3.319289932884063710e+00
3.900000000000000000e+02,-3.315124430266373601e+00
3.910000000000000000e+02,-3.314997406807346891e+00
3.920000000000000000e+02,-3.321528105022212518e+00
3.930000000000000000e+02,-3.321686683353051173e+00
3.940000000000000000e+02,-3.322234087144229520e+00
3.950000000000000000e+02,-3.313966108810973754e+00
3.960000000000000000e+02,-3.284092330781860802e+00
3.970000000000000000e+02,-3.284032916042699757e+00
3.980000000000000000e+02,-3.284182483623557580e+00
3.990000000000000000e+02,-3.288172833712367904e+00
4.000000000000000000e+02,-3.288323189742822450e+00
