episode,mean_V
0.000000000000000000e+00,5.097073170731707993e-03
1.000000000000000000e+00,5.399647058823530722e-03
2.000000000000000000e+00,5.880411392523365692e-03
3.000000000000000000e+00,5.632645818181819530e-03
4.000000000000000000e+00,3.914656489440561729e-03
5.000000000000000000e+00,2.738840063113851149e-03
6.000000000000000000e+00,2.908680947857316366e-03
7.000000000000000000e+00,2.245510239944199099e-03
8.000000000000000000e+00,1.747756638670408058e-03
9.000000000000000000e+00,1.549797539999606556e-03
1.000000000000000000e+01,9.115976503928382123e-04
1.100000000000000000e+01,2.230226890431542602e-04
1.200000000000000000e+01,5.599516826185247982e-06
1.300000000000000000e+01,-5.803688507805939215e-04
1.400000000000000000e+01,3.795763603788558931e-04
1.500000000000000000e+01,-2.555510186528168332e-04
1.600000000000000000e+01,-1.180983569967581845e-03
1.700000000000000000e+01,-1.637397689506463715e-03
1.800000000000000000e+01,-2.025593885048694934e-03
1.900000000000000000e+01,-2.131002216282189537e-03
2.000000000000000000e+01,-1.854948825423023695e-03
2.100000000000000000e+01,-2.623482794160873679e-03
2.200000000000000000e+01,-2.126287429411942778e-03
2.300000000000000000e+01,-2.003137938001209144e-03
2.400000000000000000e+01,-2.428546471020690076e-03
2.500000000000000000e+01,-2.862013155686544876e-03
2.600000000000000000e+01,-2.830412796290945540e-03
2.700000000000000000e+01,-2.851381565086099495e-03
2.800000000000000000e+01,-2.932082592140493240e-03
2.900000000000000000e+01,-3.631380079198840219e-03
3.000000000000000000e+01,-4.405340558719178339e-03
3.100000000000000000e+01,-5.405371946404180679e-03
3.200000000000000000e+01,-5.686745390328355569e-03
3.300000000000000000e+01,-6.304060613166187314e-03
3.400000000000000000e+01,-6.386231328219862773e-03
3.500000000000000000e+01,-6.959678992831317551e-03
3.600000000000000000e+01,-8.146903436844902743e-03
3.700000000000000000e+01,-7.853553775909093149e-03
3.800000000000000000e+01,-8.381775389820720137e-03
3.900000000000000000e+01,-8.865696939007539426e-03
4.000000000000000000e+01,-9.935652024723450396e-03
4.100000000000000000e+01,-1.046652272172682134e-02
4.200000000000000000e+01,-1.083388823155038982e-02
4.300000000000000000e+01,-1.162735385403805902e-02
4.400000000000000000e+01,-1.249977527909823700e-02
4.500000000000000000e+01,-1.230766463767613179e-02
4.600000000000000000e+01,-1.236467899731059396e-02
4.700000000000000000e+01,-1.343631481731130325e-02
4.800000000000000000e+01,-1.414978541323265969e-02
4.900000000000000000e+01,-1.450752851266802132e-02
5.000000000000000000e+01,-1.479976197776751261e-02
5.100000000000000000e+01,-1.494549946144533258e-02
5.200000000000000000e+01,-1.435322428077036132e-02
5.300000000000000000e+01,-1.479215395034403843e-02
5.400000000000000000e+01,-1.503281229406122979e-02
5.500000000000000000e+01,-1.595104349750351216e-02
5.600000000000000000e+01,-1.637364268561232114e-02
5.700000000000000000e+01,-1.697268727491502149e-02
5.800000000000000000e+01,-1.745191163752875252e-02
5.900000000000000000e+01,-1.820726275433300415e-02
6.000000000000000000e+01,-1.875760382032226267e-02
6.100000000000000000e+01,-1.952938258393489487e-02
6.200000000000000000e+01,-1.900307435225679492e-02
6.300000000000000000e+01,-1.926675069392445525e-02
6.400000000000000000e+01,-1.947004825420700636e-02
6.500000000000000000e+01,-2.048593616065933279e-02
6.600000000000000000e+01,-2.101673105702283814e-02
6.700000000000000000e+01,-2.176817420206797471e-02
6.800000000000000000e+01,-2.096466312527146131e-02
6.900000000000000000e+01,-2.151865984220808700e-02
7.000000000000000000e+01,-2.141609090182135244e-02
7.100000000000000000e+01,-2.171879841730512892e-02
7.200000000000000000e+01,-2.225308971547448889e-02
7.300000000000000000e+01,-2.219010222584743772e-02
7.400000000000000000e+01,-2.249582753060521897e-02
7.500000000000000000e+01,-2.302259239581220043e-02
7.600000000000000000e+01,-2.320226171893180478e-02
7.700000000000000000e+01,-2.372249598015365932e-02
7.800000000000000000e+01,-2.424451867644279029e-02
7.900000000000000000e+01,-2.464184278826236918e-02
8.000000000000000000e+01,-2.547602546361299111e-02
8.100000000000000000e+01,-2.583886222161817237e-02
8.200000000000000000e+01,-2.642264663086030252e-02
8.300000000000000000e+01,-2.689846863221745377e-02
8.400000000000000000e+01,-2.705618629662913041e-02
8.500000000000000000e+01,-2.754313006673152209e-02
8.600000000000000000e+01,-2.794081564149532987e-02
8.700000000000000000e+01,-2.842991198831626778e-02
8.800000000000000000e+01,-2.873432125344718008e-02
8.900000000000000000e+01,-2.897058742557770752e-02
9.000000000000000000e+01,-2.934828311737146256e-02
9.100000000000000000e+01,-2.959293241545079070e-02
9.200000000000000000e+01,-3.006678270814738818e-02
9.300000000000000000e+01,-3.072029888480096171e-02
9.400000000000000000e+01,-3.104934634908413163e-02
9.500000000000000000e+01,-3.160769530147260198e-02
9.600000000000000000e+01,-3.165070808263271973e-02
9.700000000000000000e+01,-3.217791937102825600e-02
9.800000000000000000e+01,-3.274780596541552319e-02
9.900000000000000000e+01,-3.364379581832463439e-02
1.000000000000000000e+02,-3.344050287149486628e-02
1.010000000000000000e+02,-3.419176959374271157e-02
1.020000000000000000e+02,-3.502279179544820487e-02
1.030000000000000000e+02,-3.546058090434479892e-02
1.040000000000000000e+02,-3.581611326256735339e-02
1.050000000000000000e+02,-3.668874985381483100e-02
1.060000000000000000e+02,-3.655024001444044657e-02
1.070000000000000000e+02,-3.716273311372937649e-02
1.080000000000000000e+02,-3.605843529791067509e-02
1.090000000000000000e+02,-3.643086896957349607e-02
1.100000000000000000e+02,-3.698594442310046415e-02
1.110000000000000000e+02,-3.732066137123125210e-02
1.120000000000000000e+02,-3.781777171080134836e-02
1.130000000000000000e+02,-3.794380781125181873e-02
1.140000000000000000e+02,-3.805393578056602555e-02
1.150000000000000000e+02,-3.834301194460754125e-02
1.160000000000000000e+02,-3.885401419952272395e-02
1.170000000000000000e+02,-3.925070091317309912e-02
1.180000000000000000e+02,-3.972516202817000935e-02
1.190000000000000000e+02,-4.019409129642900758e-02
1.200000000000000000e+02,-4.060990377164334919e-02
1.210000000000000000e+02,-4.149043255472889546e-02
1.220000000000000000e+02,-4.163252426799411016e-02
1.230000000000000000e+02,-4.218580026753105533e-02
1.240000000000000000e+02,-4.227857586550033686e-02
1.250000000000000000e+02,-4.282059003247221107e-02
1.260000000000000000e+02,-4.324141907319528633e-02
1.270000000000000000e+02,-4.390819896334068745e-02
1.280000000000000000e+02,-4.467487812741416375e-02
1.290000000000000000e+02,-4.525868566398439513e-02
1.300000000000000000e+02,-4.576016812609061402e-02
1.310000000000000000e+02,-4.309800720956316611e-02
1.320000000000000000e+02,-4.320343650304363237e-02
1.330000000000000000e+02,-4.363925262304766545e-02
1.340000000000000000e+02,-4.408053824557549294e-02
1.350000000000000000e+02,-4.474551159484994878e-02
1.360000000000000000e+02,-4.516590466940807735e-02
1.370000000000000000e+02,-4.525551228585879965e-02
1.380000000000000000e+02,-4.573173103302000803e-02
1.390000000000000000e+02,-4.638374559070256031e-02
1.400000000000000000e+02,-4.641461804273772779e-02
1.410000000000000000e+02,-4.675744797968749839e-02
1.420000000000000000e+02,-4.699870509127835466e-02
1.430000000000000000e+02,-4.747704463018710686e-02
1.440000000000000000e+02,-4.794339169573608866e-02
1.450000000000000000e+02,-4.814509753494534278e-02
1.460000000000000000e+02,-4.861988483109722092e-02
1.470000000000000000e+02,-4.845514180007264721e-02
1.480000000000000000e+02,-4.861617824249382658e-02
1.490000000000000000e+02,-4.897518382385749464e-02
1.500000000000000000e+02,-4.940830949939427341e-02
1.510000000000000000e+02,-4.989798033802561594e-02
1.520000000000000000e+02,-5.033562889767893844e-02
1.530000000000000000e+02,-5.093508702356767254e-02
