episode,mean_V
0.000000000000000000e+00,-1.315096408141883666e+00
1.000000000000000000e+00,-2.450934352368105085e+00
2.000000000000000000e+00,-1.906748043590712038e+00
3.000000000000000000e+00,-1.504009569011760528e+00
4.000000000000000000e+00,-1.491521629944374316e+00
5.000000000000000000e+00,-1.560905253743438914e+00
6.000000000000000000e+00,-1.794931781810468641e+00
7.000000000000000000e+00,-1.788947732035660376e+00
8.000000000000000000e+00,-1.843373760895340441e+00
9.000000000000000000e+00,-2.039083631835467703e+00
1.000000000000000000e+01,-2.234850934515625553e+00
1.100000000000000000e+01,-2.225200366633020899e+00
1.200000000000000000e+01,-2.248096367214563074e+00
1.300000000000000000e+01,-2.346579026222613162e+00
1.400000000000000000e+01,-2.393673665607886303e+00
1.500000000000000000e+01,-2.427292053003158756e+00
1.600000000000000000e+01,-2.448422304432242846e+00
1.700000000000000000e+01,-2.429866622046124913e+00
1.800000000000000000e+01,-2.527095630790543002e+00
1.900000000000000000e+01,-2.505931304776900959e+00
2.000000000000000000e+01,-2.488304665917026259e+00
2.100000000000000000e+01,-2.553237534710167900e+00
2.200000000000000000e+01,-2.453370549924429156e+00
2.300000000000000000e+01,-2.445880197351786300e+00
2.400000000000000000e+01,-2.547784315828146351e+00
2.500000000000000000e+01,-2.564955650538903065e+00
2.600000000000000000e+01,-2.595196354991316845e+00
2.700000000000000000e+01,-2.696518428614741669e+00
2.800000000000000000e+01,-2.716205032893279636e+00
2.900000000000000000e+01,-2.848368328804497196e+00
3.000000000000000000e+01,-2.825645545081703958e+00
3.100000000000000000e+01,-2.869998036777933414e+00
3.200000000000000000e+01,-2.878992036018020784e+00
3.300000000000000000e+01,-2.921502756842516924e+00
3.400000000000000000e+01,-2.924397322996550308e+00
3.500000000000000000e+01,-2.936186257830078361e+00
3.600000000000000000e+01,-2.954488466531507207e+00
3.700000000000000000e+01,-3.013638996752713961e+00
3.800000000000000000e+01,-2.906990644745194530e+00
3.900000000000000000e+01,-2.926665016702476141e+00
4.000000000000000000e+01,-2.868086344664288134e+00
4.100000000000000000e+01,-2.918504978393087423e+00
4.200000000000000000e+01,-2.922988602196626928e+00
4.300000000000000000e+01,-2.975963217103208880e+00
4.400000000000000000e+01,-2.994219224449635508e+00
4.500000000000000000e+01,-3.017889667104214801e+00
4.600000000000000000e+01,-3.090048451287137343e+00
4.700000000000000000e+01,-3.145869718519285207e+00
4.800000000000000000e+01,-3.145048857612524174e+00
4.900000000000000000e+01,-3.200934464161042659e+00
5.000000000000000000e+01,-3.205941346127465064e+00
5.100000000000000000e+01,-3.308817496052816498e+00
5.200000000000000000e+01,-3.338912689248007659e+00
5.300000000000000000e+01,-3.332849007240172856e+00
5.400000000000000000e+01,-3.351996297259776103e+00
5.500000000000000000e+01,-3.417445021984549136e+00
5.600000000000000000e+01,-3.353539476011368148e+00
5.700000000000000000e+01,-3.394772250487719578e+00
5.800000000000000000e+01,-3.391671265225765008e+00
5.900000000000000000e+01,-3.428631725621992477e+00
6.000000000000000000e+01,-3.310896376222263182e+00
6.100000000000000000e+01,-3.338040668600821714e+00
6.200000000000000000e+01,-3.365258772637169216e+00
6.300000000000000000e+01,-3.340848014121471810e+00
6.400000000000000000e+01,-3.349917344208860115e+00
6.500000000000000000e+01,-3.351257294192159009e+00
6.600000000000000000e+01,-3.310161459983062660e+00
6.700000000000000000e+01,-3.302313360086571947e+00
6.800000000000000000e+01,-3.313500718654915467e+00
6.900000000000000000e+01,-3.323921266395362561e+00
7.000000000000000000e+01,-3.332015483548377510e+00
7.100000000000000000e+01,-3.284356279103468612e+00
7.200000000000000000e+01,-3.306542948945255134e+00
7.300000000000000000e+01,-3.320592592570914547e+00
7.400000000000000000e+01,-3.311590970162331171e+00
7.500000000000000000e+01,-3.312360365189918721e+00
7.600000000000000000e+01,-3.320621629349211013e+00
7.700000000000000000e+01,-3.336612992069541317e+00
7.800000000000000000e+01,-3.207289733291719180e+00
7.900000000000000000e+01,-3.208168752012646507e+00
8.000000000000000000e+01,-3.199234169894892954e+00
8.100000000000000000e+01,-3.174773947202933044e+00
8.200000000000000000e+01,-3.170629175980249848e+00
8.300000000000000000e+01,-3.169859071236396542e+00
8.400000000000000000e+01,-3.201778626271257089e+00
8.500000000000000000e+01,-3.215418098859908813e+00
8.600000000000000000e+01,-3.229183638390399125e+00
8.700000000000000000e+01,-3.231397789045295621e+00
8.800000000000000000e+01,-3.230092339110467670e+00
8.900000000000000000e+01,-3.174263963547388823e+00
9.000000000000000000e+01,-3.176218052060120645e+00
9.100000000000000000e+01,-3.174681124750191152e+00
9.200000000000000000e+01,-3.156369367724543462e+00
9.300000000000000000e+01,-3.182108035248821576e+00
9.400000000000000000e+01,-3.184329174766828086e+00
9.500000000000000000e+01,-3.109190219481978268e+00
9.600000000000000000e+01,-3.121062832321675362e+00
9.700000000000000000e+01,-3.118557004480912109e+00
9.800000000000000000e+01,-3.119265185831836540e+00
9.900000000000000000e+01,-3.156784377591168145e+00
1.000000000000000000e+02,-3.173930984522606469e+00
1.010000000000000000e+02,-3.174654740749462967e+00
1.020000000000000000e+02,-3.172423397669068112e+00
1.030000000000000000e+02,-3.179748922216496076e+00
1.040000000000000000e+02,-3.214402400138609117e+00
1.050000000000000000e+02,-3.142129214620200894e+00
1.060000000000000000e+02,-3.143282194603467694e+00
1.070000000000000000e+02,-3.138849297959021900e+00
1.080000000000000000e+02,-3.157137948901276303e+00
1.090000000000000000e+02,-3.169097417764239921e+00
1.100000000000000000e+02,-3.177115098231078072e+00
1.110000000000000000e+02,-3.177689443653617385e+00
1.120000000000000000e+02,-3.192907946112085504e+00
1.130000000000000000e+02,-3.194278113800620655e+00
1.140000000000000000e+02,-3.092918950886790697e+00
1.150000000000000000e+02,-3.093594814616518640e+00
1.160000000000000000e+02,-3.091469969493014780e+00
1.170000000000000000e+02,-3.100109808305490322e+00
1.180000000000000000e+02,-3.101370515742460476e+00
1.190000000000000000e+02,-3.088593940394859683e+00
1.200000000000000000e+02,-3.093971029598430622e+00
1.210000000000000000e+02,-3.095546218015497342e+00
1.220000000000000000e+02,-3.096358014214104948e+00
1.230000000000000000e+02,-3.098058838665416648e+00
1.240000000000000000e+02,-3.099024319872521360e+00
1.250000000000000000e+02,-3.099602011395071965e+00
1.260000000000000000e+02,-3.100959554865986512e+00
1.270000000000000000e+02,-3.091700472710287251e+00
1.280000000000000000e+02,-3.101007984713876731e+00
1.290000000000000000e+02,-3.103751967507187182e+00
1.300000000000000000e+02,-3.105384149520660664e+00
1.310000000000000000e+02,-3.127961509840661680e+00
1.320000000000000000e+02,-3.135420477236094072e+00
1.330000000000000000e+02,-3.126776227584335377e+00
1.340000000000000000e+02,-3.133939025951909763e+00
1.350000000000000000e+02,-3.134939756008196632e+00
1.360000000000000000e+02,-3.135485817036445244e+00
1.370000000000000000e+02,-3.108778426584750232e+00
1.380000000000000000e+02,-3.117795544282779385e+00
1.390000000000000000e+02,-3.073027173144722735e+00
1.400000000000000000e+02,-3.079994540657880364e+00
1.410000000000000000e+02,-3.070321791399962308e+00
1.420000000000000000e+02,-3.072103369711758347e+00
1.430000000000000000e+02,-3.072358640168079358e+00
1.440000000000000000e+02,-3.122390633957190964e+00
1.450000000000000000e+02,-3.142486447305860242e+00
1.460000000000000000e+02,-3.143320146543424620e+00
1.470000000000000000e+02,-3.148477028766534680e+00
1.480000000000000000e+02,-3.142483584726709633e+00
